CPU,CPU,コンピュータの頭脳に当たる部分で、制御装置と演算装置から構成される。,10,2,0
BYOD,BYOD,Bring Your Own Deviceの略。従業員が個人で所有する情報機器を業務のために使用すること。端末の調達コストの削減や、従業員が使い慣れた端末で業務を行えるというメリットがある反面、情報漏えいなどのセキュリティリスクは増大する。,10,10,0
コンピュータウイルス,こんぴゅーたういるす,自己伝染・潜伏・発病の3機能を持つ。プログラムに寄生し、勝手に自分自身をコピーすることで他のシステムに伝染し、条件が満たされると発病してコンピュータに異常な動作を起こさせる。ネットワークを利用して自ら感染を広げるワーム、データの破壊・改ざんなどの不正な機能をプログラムの一部に組み込んだものを送ってインストールさせ、実行させるトロイの木馬などが存在する。,1,10,0
マルウェア,まるうぇあ,有害な動作を起こさせるよう悪意をもって作成されたソフトウェアやプログラムの総称。,6,10,0
スパイウェア,すぱいうぇあ,利用者の意図に反してインストールされ、Web閲覧履歴や個人情報を収集し、勝手に外部へ送信する不正プログラムのこと。キー入力の履歴を記録し、外部送信を行うキーロガーなどが存在する。,2,10,0
バックドア,ばっくどあ,裏口を意味する単語で、企業内ネットワークやサーバに侵入するために攻撃者が組み込むものの総称。,5,10,0
ビヘイビア法,びへいびあほう,ウイルス検出における手法の一つ。検査対象をメモリ上の仮想環境下で実行して，その挙動を監視する方法。,5,10,0
標的型攻撃,ひょうてきがたこうげき,官公庁、企業、知人などに成りすまし、特定のターゲットに対して興味を引くような件名や本文のメールを送ることで、ウイルス付きの添付ファイルを実行させたり、ウイルスを仕込んだWebサイトに誘導したりする攻撃。,5,10,0
水飲み場攻撃,みずのみばこうげき,標的型攻撃の一種。特定のターゲットがよく利用するWebサイトにウイルスを仕込んでおく手法。水飲み場に訪れた草食動物を襲う肉食動物の様子に由来している。,6,10,0
SQLインジェクション,SQLいんじぇくしょん,データベースへの命令文を構成するデータを入力し、Webアプリケーションが想定しない想定外のSQL文を意図的に実行させることでデータベースのデータを改ざんしたり不正に取得したりする攻撃。対策として、SQLのテンプレートを予め作成しておき、変動個所（プレースホルダ）に実際の値（バインド値）を割り当ててSQL文を生成するバインド機構、SQL文として特別な意味を持つ文字や記号を、別の文字列に置き換えるエスケープ処理などが存在する。,13,10,0
DNSキャッシュポイズニング,DNSきゃっしゅぽいずにんぐ,PCが参照するDNSサーバに誤ったドメイン情報を注入して、本来のサーバへのアクセスを妨害したり、偽装されたWebサーバに利用者を誘導したりする攻撃。,10,10,0
ディレクトリトラバーサル攻撃,でぃれくとりとらばーさるこうげき,攻撃者が、パス名を使ってファイルを指定し、管理者の意図していないファイルを不正に閲覧する行為。,3,10,0
バッファオーバフロー,ばっふぁおーばふろー,Webアプリケーションに対して大量のデータを送ることで、用意されているバッファ領域をあふれさせ、誤作動を起こさせる攻撃。,5,10,0
Dos攻撃,Dosこうげき,DosはDenial of Serviceの略。特定のサーバに対して、大量のパケットを送りつけることで想定以上の負荷を与え、サーバ機能を停止させる攻撃。複数のコンピュータを用いてDos攻撃を行うDDos攻撃も存在する。,10,10,0
ポートスキャン,ぽーとすきゃん,ネットワークに接続されているサービスに対して、外部から特定のデータを送信し、それに対する応答からソフトウェアバージョン情報やOSなどを調べる行為。システム攻撃者がセキュリティホールを見つける目的で行われることもある。,5,10,0
セキュリティホール,せきゅりてぃほーる,プログラムの不具合や設計上のミスが原因となって発生した情報セキュリティ上の欠陥のこと。セキュリティホールを攻撃者に狙われてしまう可能性があるため、迅速な修正が必要となる。,2,10,0
ブルートフォース攻撃,ぶるーとふぉーすこうげき,システム攻撃者が、パスワードの解析などを行う際に、存在しうる全ての組み合わせを試みる攻撃手法。例えば、数字4桁で構成されるパスワードに対して、0000〜9999の全てを試してみる攻撃などが該当する。,5,10,0
パスワードリスト攻撃,ぱすわーどりすとこうげき,複数のサイトで同一のID・パスワードの組合せを使用している利用者が多いという傾向を悪用し、あるサイトに対する攻撃などによって得られたIDとパスワードのリストを用いて、別のサイトへの不正ログインを試みる攻撃。,5,10,0
クロスサイトスクリプティング,くろすさいとすくりぷてぃんぐ,脆弱性のあるWebサイトに対して、悪意のあるスクリプトを混入させ、意図しない動作を起こさせたり、別サイトにとばして情報を取得したりする攻撃。,1,10,0
フィッシング,ふぃっしんぐ,実在する機関やWebサービスを装ったメールを送信して、Webサイトにアクセスさせ、個人情報などを取得する行為。,5,10,0
ドライブバイダウンロード攻撃,どらいぶばいだうんろーどこうげき,Webサイトにマルウェアを仕込んでおき、アクセスしてきた利用者の端末にマルウェアをダウンロード、実行させる行為。,3,10,0
SEOポイズニング,SEOぽいずにんぐ,検索サイトの順位付けアルゴリズムを悪用し、検索結果の上位に悪意のあるサイトが並ぶように細工する行為。,13,10,0
CAPTCHA,CAPTCHA,利用者に歪めた文字列を判読させたり、画像パズルを解かせたりすることで、コンピュータによるアクセスを排除する技術。人間には読み取ることが可能でも、コンピュータでは難しいという差異を利用している。,10,10,0
ディジタルフォレンジクス,でぃじたるふぉれんじくす,コンピュータ犯罪が行われた際に、原因究明や法的証拠を明らかにするために電子データの収集・解析を行う行為。,3,10,0
暗号化,あんごうか,送受信されるデータを盗聴から守るため、平文を人間が容易に解読できない暗号文に変換すること。共通鍵暗号方式、公開鍵暗号方式、両者の特徴を組み合わせたハイブリッド方式などが存在する。,0,10,0
復号化,ふくごうか,人間が容易に解読できないよう暗号化された暗号文を、人間が容易に解読できる元の平文に戻すこと。,5,10,0
共通鍵暗号方式,きょうつうかぎあんごうほうしき,暗号化に使用する鍵と、復号化に使用する鍵が共通の暗号化方式。データ送信者は共通の秘密鍵で暗号化し、データ受信者は共通の秘密鍵で復号化を行う。,1,10,0
公開鍵暗号方式,こうかいかぎあんごうほうしき,暗号化に使用する鍵と、復号化に使用する鍵が異なる暗号化方式。データ送信者は受信者の公開鍵で暗号化し、データ受信者は自身の秘密鍵で復号化を行う。,1,10,0
ディジタル署名,でぃじたるしょめい,公開鍵暗号方式を応用した技術の一種。メッセージの改ざんとなりすましの有無を確認するために使用される。送信者は送りたいメッセージとそれをハッシュ化し、自身の秘密鍵で暗号化したもの(ディジタル署名)を送信する。受信者は送られてきたディジタル署名に対し、送信者の公開鍵で復号化を行い、なりすましの有無を確認する。また、同時に送られてきたメッセージをハッシュ化した後、復号化したディジタル署名と比較することで改ざんの有無を確認する。,3,10,0
ハッシュ関数,はっしゅかんすう,メッセージからハッシュ値と呼ばれる文字列を生成する関数。同じメッセージを同じハッシュ関数に通すと同じハッシュ値が生成されるため、メッセージが改ざんされているかを確認することができる。また、一方向関数であるため、ハッシュ値から元のメッセージを復元することはできない。現在はハッシュ値として256ビットの文字列が生成されるSHA-256というハッシュ関数が主流である。,5,10,0
認証局,にんしょうきょく,公開鍵暗号方式において、利用者の公開鍵の正当性を保証するためのディジタル証明書を発行する独立した第三者機関。失効したディジタル証明書の一覧を発行したり、認証局運用規定の公開なども行っている。,4,10,0
SSL,SSL,Secure Sockets Layerの略。インターネット上でデータを暗号化して送受信するためのプロトコル。OSI基本参照モデルのトランスポート層で動作するプロトコルで、データのやりとりを安全に行うための業界標準プロトコルとなっている。また、SSLをベース作成され、ほぼ同じ機能を持つTLS(Transport Layer Security)も存在し、まとめてSSL/TLSと呼ばれることもある。,13,10,0
PKI,PKI,Public Key Infrastructureの略。公開鍵基盤という意味で、暗号化、認証、ディジタル署名の発行などを行う仕組みの総称のことを指す。,13,10,0
VPN,VPN,Virtual Private Networkの略。インターネット上に仮想的な専用ネットワークを構築する技術。,14,10,0
セキュアブート,せきゅあぶーと,コンピュータ起動時にOSやドライバのディジタル署名を検証することで、OS起動前の不正プログラムの実行を防止する技術。,2,10,0
ワンタイムパスワード,わんたいむぱすわーど,一度しか使えない使い捨てパスワードをその都度発行する方法。,9,10,0
バイオメトリクス認証,ばいおめとりくすにんしょう,人間の身体的特徴や行動的特徴などを用いて本人認証を行う方式。指紋認証や筆跡などがある。生体認証とも呼ばれる。,5,10,0
ファイアウォール,ふぁいあうぉーる,防火壁という意味で、企業内ネットワークとインターネットの接続点にて、外部からの不正アクセスを防止する方法。パケットのヘッダ情報を見て、許可されたパケットのみを通過させるパケットフィルタリング方式や、企業内ネットワークとインターネットを切り離し、プロキシプログラムを間に挟み、要求と応答を代理で行ってもらうアプリケーションゲートウェイ方式などが存在する。,5,10,0
WAF,WAF,Web Application Firewallの略。ファイアウォールの一種で、Webに起因する脆弱性に対する攻撃とみなされるパターンを検知したときに当該アクセスを遮断する機能を持つ。,14,10,0
DMZ,DMZ,DeMilitarized Zoneの略。非武装地帯という意味で、企業内ネットワーク、インターネットの両方から隔離された領域のこと。Webサーバなどの外部アクセスを伴うものを設置しておき、Webサーバに不正アクセスなどがあった場合でも企業内ネットワークに被害が及ばないようにすることができる。,10,10,0
ファジング,ふぁじんぐ,システムに問題が起こりそうなデータを大量に送り込み、その応答や挙動から脆弱性を見つける方法。,5,10,0
ペネトレーションテスト,ぺねとれーしょんてすと,コンピュータやネットワークのセキュリティ上の脆弱性を発見するために、システムを実際に攻撃して侵入を試みる手法。,5,10,0
著作権,ちょさくけん,知的創造物を保護するための法律。プログラムやデータベースは保護対象となる一方、プログラミング言語や規約、アルゴリズムは保護対象外となる。また、従業員が業務にて開発したプログラムの著作権は、特に契約上の定めがない限り、所属する会社に帰属する。,3,22,0
産業財産権,さんぎょうざいさんけん,知的創造物を保護するための法律。以下の四つに分類される。特許権：新規の発明を独占的・排他的に利用できる権利で、出願してから20年間保護される。商標権：商品名やマークなどを独占的・排他的に利用できる権利。意匠権：製品デザインを独占的・排他的に利用できる権利。実用新案権：製品の形状、構造、組み合わせを独占的・排他的に利用できる権利。,2,22,0
製造物責任法,せいぞうぶつせきにんほう,製造物の欠陥により、人の生命や身体に係る被害が生じた際に製造業者の損害賠償の責任について定める法律。ソフトウェアは対象外となるが、組み込みソフトウェアの不具合が原因で人的被害が生じた場合は、機器の欠陥とみなされ、機器を製造したメーカーがその責任を問われる。PL法とも言う。,2,22,0
ワークシェアリング,わーくしぇありんぐ,従業員1人当たりの勤務時間短縮、仕事配分の見直しによる雇用確保の取組みのこと。,9,22,0
不正競争防止法,ふせいきょうそうぼうしほう,事業者間において、公正な競争を確保するための法律。「秘密として管理されていること」「事業活動に有用な技術上又は経営上の情報であること」「公然と知られていないこと」と定義された営業秘密の不正使用に対して損害賠償を請求できる。,5,22,0
不正アクセス禁止法,ふせいあくせすきんしほう,本人に許可なくID・パスワードを使い、認証が必要なページに接続することを禁止する法律。なお、パスワードなどのアクセス制御機能をもたないコンピュータの場合は、管理者の承諾を得ずに侵入しても、不正アクセス行為として処罰の対象とはならない。,5,22,0
個人情婦保護法,こじんじょうほうほごほう,個人情報の不適切な取り扱いによって、個人の権利が侵害されることを防ぐ法律。なお、個人情報とは「生存する個人に関する情報であって、当該情報に含まれる氏名、生年月日その他の記述等により特定の個人を識別することができるもの」と定められている。,1,22,0
特定商取引法,とくていしょうとりひきほう,訪問販売、通信販売、電話勧誘販売などをトラブルが生じやすい取引を対象に、消費者を守るためのクーリングオフなどのルールを定めている法律。,3,22,0
労働者派遣契約,ろうどうしゃはけんけいやく,労働者の雇用関係と指揮命令権が切り離されている契約形態。労働者と派遣先企業には指揮命令関係が発生し、労働者は派遣先企業の命令を受けて仕事を行う。派遣期間は原則として最長3年で、二重派遣は禁止されている。また、特に契約に定めない限り、派遣労働者が開発したプログラムの著作権は派遣先企業に帰属する。,8,22,0
請負契約,うけおいけいやく,受託者が委託者から業務を請け負う契約形態。受託者が指定された納期までに成果物を納品する責任を持って作業を行う代わりに、委託者が受託者に直接指示を出すことはできない。また、特に契約に定めない限り、受託者が開発したプログラムの著作権は受託側に帰属する。,0,22,0
準委任契約,じゅんいにんけいやく,受託者が委託者から業務を請け負う契約形態。請負契約とは異なり、受託者には成果物の納品に対する責任が発生せず、善良な管理者の注意をもって委託された仕事を実施する契約となる。,2,22,0
損益分岐点,そんえきぶんきてん,売上高と費用の金額が等しく、利益が0となる売上高のこと。売上高の金額が、この点を上回れば利益が発生し、下回れば損失が発生する。また、損益分岐点は「固定費÷(1－変動費率)」の公式で求めることができ、変動費率とは売上高の中で変動費が占める割合を指す。,2,21,0
貸借対照表,たいしゃくたいしょうひょう,会計期間の期末日時点における企業の資産、負債及び純資産を表示し、企業の財政状態を明らかにするもの。バランスシートとも呼ばれる。,3,21,0
損益計算書,そんえきけいさんしょ,会計期間内のすべての収益と費用から利益を記載し、企業の経営成績を明らかにするもの。P/Lとも呼ばれる。,2,21,0
キャッシュフロー計算書,きゃっしゅふろーけいさんしょ,企業における現金の流れを営業活動、投資活動、財務活動の3視点から表したもの。営業活動欄には商品の販売による収入や商品の仕入れによる支出などが、投資活動欄には固定資産、有価証券の取得や売却などが、財務活動欄には株式の発行による収入や配当金の支払などが該当する。,1,21,0
原価滅却,げんかめっきゃく,建物や機械など時間の経過とともに価値が減っていく固定資産に対しての企業会計の計算方法の一つ。固定資産を取得するために要した費用は、使用期間にわたって費用として分配することが企業会計のあり方として適切とされているため、取得原価を使用期間にわたって分配して計算する方法。毎年同じ金額を計上する定額法と、割合で金額を計上する定率法が存在する。,1,21,0
先入先出法,さきいれさきだしほう,在庫内商品の評価額を計算する手法の一つ。同じ商品でも仕入時期によって仕入単価が異なることがあるため、先に仕入れた商品から先に売れたとみなして評価額を算出する方法。,2,21,0
ベンチマーキング,べんちまーきんぐ,業界内で最も成功をおさめている競合相手又は先進企業と比較して、自社の製品やサービス、オペレーションなどを定性的・定量的に把握すること。,5,18,0
コアコンピタンス,こあこんぴたんす,競争優位の源泉となる、他社よりも優越した自社独自のスキルや技術などの経営資源のこと。,1,18,0
コストプラス法,こすとぷらすほう,製品の価格設定方法の一つ。製品の製造原価に一定の希望利益額を足して価格を設定する方法。,1,18,0
マーケティングミックス,まーけてぃんぐみっくす,企業がマーケティング戦略において、4Pと呼ばれる製品戦略(Product)、価格戦略(Price)、チャネル戦略(Place)、プロモーション戦略(Promotion)を適切に組み合わせて、自社製品を効果的に販売していくこと。,6,18,0
PPM,PPM,プロダクトポートフォリオマネジメントの略。製品の市場占有率と市場成長率から，企業がそれぞれの事業に対する経営資源の最適配分を意思決定する手法。市場成長率と市場占有率がともに高い「花形」、市場成長率が高く、市場占有率が低い「問題児」、市場成長率が低く、市場占有率が高い「金のなる木」、市場成長率と市場占有率がともに低い「負け犬」に事業を分類し、経営方針の決定に役立てる。,13,18,0
コトラーの競争戦略,ことらーのきょうそうせんりゃく,企業を市場での地位によって、それぞれの企業が置かれた地位に応じて採るべき戦略を提唱したもの。市場においてトップに位置する「リーダ」、リーダに次ぐ地位に存在し、リーダに競争を仕掛ける「チャレンジャ」、参入しにくい特定の市場で地位を維持している「ニッチャ」、リーダやチャレンジャの戦略を模倣し、地位の確率を狙う「フォロワ」の4つの地位に分類される。,1,18,0
SWOT分析,SWOTぶんせき,「SWOT」とは強み(Strength)、弱み(Weakness)、機会(Opportunity)、脅威(Threat)の意味。企業が経営戦略を立てるために、自社の強みと弱み、機会と脅威を分析する手法。,13,18,0
プロダクトライフサイクル,ぷろだくとらいふさいくる,製品のライフサイクルを段階的に分類し、段階ごとに最適な戦略を分析する手法。まだまだ需要は部分的で、新規需要開拓が勝負となる「導入期」、市場が商品の価値を理解し始め、売上も伸びるが投資も必要となる「成長期」、需要が大きくなり、製品の差別化や市場の細分化が明確になってくる「成熟期」、需要が減ってきて、撤退する企業も出てくる「衰退期」に分類される。,5,18,0
バリューチェーン分析,ばりゅーちぇーんぶんせき,企業の事業活動を機能ごとに主活動と支援活動に分け、企業が顧客に提供する製品やサービスの利益は、どの活動で生み出されているかを分析する手法。,5,18,0
バランススコアカード,ばらんすすこあかーど,企業のビジョンと戦略を実現するために、「財務」「顧客」「業務プロセス」「学習・成長」という4つの視点から業績を評価・分析する手法。,5,18,0
KPI,KPI,Key Goal Indicatorの略。業績評価指標の意味。,12,16,0
ナレッジマネジメント,なれっじまねじめんと,企業に属している個々の社員たちの知識を共有化し、企業全体の問題解決力を高める経営手法。,4,16,0
アンゾフの成長マトリクス,あんぞふのせいちょうまとりくす,製品と市場の2軸から、事業の方向性を分析する手法。既存市場に対して既存製品で事業拡大する「市場浸透」、既存市場に対して新規製品で事業拡大する「製品開発」、新規市場に対して既存製品で事業拡大する「市場開拓」、新規市場に対して新規製品で事業拡大する「多角化」の4つに分類される。,0,16,0
CRM,CRM,Customer Relationship Managementの略。顧客に関する情報の収集や分析を行い、顧客満足度を高めていくことで、長期的な視点で顧客と良好な関係を築いて収益を拡大する手法。,10,16,0
SFA,SFA,Sales Force Automationの略。IT技術やネットワーク技術を活用して、営業部門の業務を支援し営業成績の向上を図る経営手法。,13,16,0
SCM,SCM,Supply Chain Managementの略。部品の調達から製造、流通、販売までの複数の企業や組織にまたがる情報を統合的に管理することによって、コスト低減や納期短縮などを目的とする経営手法。,13,16,0
ERP,ERP,EnterPrise Resource Planningの略。企業全体の経営資源(人、もの、金、情報)を有効かつ総合的に計画して管理し、経営の効率向上を図るための手法・概念のこと。,10,16,0
プロダクトイノベーション,ぷろだくといのべーしょん,新たな商品や他社との差別化ができる商品を開発し、技術革新を促進していくこと。,5,19,0
コンカレントエンジニアリング,こんかれんとえんじにありんぐ,製品開発において、同時に着手できる工程を同時並行的に行うことで、スピードアップやコストダウンを図る手法。,1,19,0
技術のSカーブ,ぎじゅつのSかーぶ,技術の進化の過程を示す曲線であり、当初は緩やかに進化するが、やがて急激に進化し、その後、緩やかに停滞していく過程を示す。,1,19,0
かんばん方式,かんばんほうしき,必要な物を、必要な時に、必要な量だけ生産する「ジャストインタイム」(Just In Time)と呼ばれる生産方式の一つ。中間在庫を極力減らすために、生産ラインにおいて、後工程の生産に合わせて、必要な部品を前工程から調達する方式のこと。,1,20,0
セル生産方式,せるせいさんほうしき,部品の組み立てから完成検査までの全工程を1人、または少人数で行う生産方式。1人の作業範囲が広範囲に及ぶため、多種類かつフレキシブルな生産に向いている。,2,20,0
MRP,MRP,Material Requirements Planningの略。今後、製品がどれだけ生産されるのかを計算し、既存在庫数から各部品の発注数を割り出した後、製造工程の組み立て順を考慮し、製造部品の発注時期を決定する資材管理手法。,12,20,0
CAD,CAD,Computer Aided Designの略。コンピュータを用いた設計作業支援システムのこと。製品の形状や構造などの属性データから、製品設計図面を作成することができる。,10,20,0
EC,EC,Electronic Commerceの略。ネットオークションやショッピングサイトなどの電子的なネットワークを介した商取引のこと。,10,20,0
バーチャルモール,ばーちゃるもーる,仮想商店街という意味。BtoC取引で使用される、様々な商品を販売しているWebサイトのこと。,5,20,0
EDI,EDI,Electronic Data Interchangeの略。ネットワークを介して、商取引のためのデータをコンピュータ(端末を含む)間で標準的な規約に基づいて交換すること。,10,20,0
仮想通貨,かそうつうか,電子的に記録・移転ができる財産的価値を持つデータで、暗号通通貨とも呼ばれる。ブロックチェーン技術を用いて、一定期間に行われた取引を1つのブロックにまとめ、ブロック同士を繋いで改ざん不可能な台帳の形成が行える。また、仮想通貨取引の確認や記録の計算作業に参加し、報酬として仮想通貨を得ることをマイニングという。,1,20,0
コンバージョン率,こんばーじょんりつ,Webサイトへのアクセス件数に対して、最終的に商品やサービスなどの購入に至った件数のこと。,1,20,0
アフィリエイト,あふぃりえいと,個人が所有するWebサイトなどに企業の広告を掲載し、そのリンクをたどって企業の商品やサービスが売れた場合に、広告主から報酬が支払われるという成果報酬型広告のこと。,0,20,0
ソーシャルメディア,そーしゃるめでぃあ,利用者同士が情報を発信し合い、情報を多数の利用者に伝搬させることを目的としたコミュニティ型メディアの総称。SNSとも呼ばれる。,2,20,0
CGM,CGM,Consumer Generated Mediaの略。インターネットを利用した、個人が制作した情報が中心となるメディアの総称。口コミサイト、Q&Aサイト、動画共有サイトなどが該当する。,10,20,0
OtoO,OtoO,Online to Offlineの略。モバイル端末などを利用している顧客を、仮想店舗から実店舗に、又は実店舗から仮想店舗に誘導しながら、購入につなげる仕組みのこと。,12,18,0
ロングテール,ろんぐてーる,インターネットショッピングで、売上の全体に対して、あまり売れない商品群の売上合計が無視できない割合になっているという現象。店舗販売では、あまり売れない商品は店頭に並ばないが、それらの商品においても十分な売上が確保できるという点がインターネットショップ販売の利点の一つである。,8,20,0
ホスティングサービス,ほすてぃんぐさーびす,事業者が用意したサーバの一部を顧客に貸し出し、顧客が自社のサーバとして利用するサービス。,5,16,0
クラウドコンピューティング,くらうどこんぴゅーてぃんぐ,事業者が提供するソフトやハードなどの資源をネットワークを介して提供するサービスの総称で、「クラウド」と略されることが多い。利用者がスケーラピリティ(拡張性)やアベイラピリティ(可用性)の高いサービスを容易に受けられるようになるメリットがある。主にIaaS、PaaS、SaaSの三つに代表される。,1,16,0
IaaS,IaaS,Infrastructure as a Serviceの略。クラウドの一種で、事業者によって提供されたハードウェアやネットワークを活用できるサービス。OSまで含む場合もあり、含まない物をHaaS(Hardware as a Service)と呼ぶこともある。,11,16,0
PaaS,PaaS,Platform as a Serviceの略。クラウドの一種で、事業者によって提供されたプラットフォームを活用できるサービス。IssSに加えて、データベース、Webサーバ、プログラム開発環境などが提供される。,13,16,0
SaaS,SaaS,Software as a Serviceの略。クラウドの一種で、事業者によって提供されたソフトウェアを活用できるサービス。同様の意味を持つ単語として、ASP(Application Service Provider)が存在する。,13,16,0
オンラインストレージ,おんらいんすとれーじ,クラウドの一種で、事業者によって提供されたサーバ上のファイル保管用ディスクスペースを活用できるサービス。,0,16,0
SOA,SOA,Service Oriented Architectureの略。ソフトウェアの機能をサービスという部品とみなし、そのサービスを組み合わせることでシステムを構築する概念。,13,16,0
アウトソーシング,あうとそーしんぐ,外注という意味で、業務の一部、または全てを外部の専門企業に委託すること。,0,16,0
BPO,BPO,Business Process Outsourcingの略。自社の管理部門やコールセンタなど特定部門の業務プロセス全般を、業務システムの運用などと一体として外部の専門業者に委託すること。,10,16,0
IoT,IoT,Internet of Thingsの略。車や家電などの様々なものに通信機能をもたせ、インターネットに接続することによって自動認識や遠隔計測を可能にし、大量のデータを収集・分析して高度な判断サービスや自動制御を実現する技術。,11,20,0
HEMS,HEMS,Home Energy Management Systemの略。家庭内の家電製品をネットワークでつなぎ、電力の可視化及び電力消費の最適制御を行うシステムのこと。,11,20,0
ディジタルサイネージ,でぃじたるさいねーじ,ディスプレイに映像、文字などの情報を表示する電子看板。,3,20,0
ディジタルディバイド,でぃじたるでぃばいど,PCや通信などを利用する能力や機会の違いによって、経済的・社会的な格差が生じること。,3,16,0
RPA,RPA,Robotic Process Automationの略。人間が行っていたPCの定型的な操作を、ソフトウェアによって自動化・効率化するもの。,13,16,0
特性要因図,とくせいよういんず,原因と結果の関連性を体系的に表した図。結果に対して、どのような原因が存在するかを矢印にて表している。,3,21,0
散布図,さんぷず,縦軸と横軸で表された2項目間の相関関係を表した図。座標上のプロットが右肩上がりなら正の相関、右肩下りなら負の相関、どちらでもなくバラつきが見られたら相関なしと判断できる。,2,21,0
パレート図,ぱれーとず,データを幾つかの項目に分類し、出現頻度の大きさの順に棒グラフとして並べ、累積和を折れ線グラフで描いた図。また、パレート図のデータ全体に対する比率によってクラス分けを行い、重点項目を把握する手法をABC分析という。,5,21,0
ABC分析,ABCぶんせき,パレート図を用いて、項目を降順で並べ、データ全体に対する比率によって階層分けを行い、重点項目を把握する手法のこと。,10,21,0
ヒストグラム,ひすとぐらむ,収集したデータを幾つかの区間に分類し、各区間に属するデータの個数を棒グラフとして描いた図。データのバラつきなどを把握する際に使用される。,5,21,0
管理図,かんりず,時系列データのばらつきを折れ線グラフで表したもの。上下一対の管理限界線を引いて、異常値を検出できる。,1,21,0
親和図法,しんわずほう,収集した情報を相互の関連によってグループ化し、解決すべき問題点を明確にする方法。,2,21,0
マキシミン戦略,まきしみんせんりゃく,複数の競合がいるときに、相手がどのような戦略を取るか、またそれに対して自分にとって最善の戦略は何なのかを分析するゲーム理論における戦略の一つで、自分の得られる最小利得が最も大きくなるように行動する戦略のこと。,6,21,0
標準偏差,ひょうじゅんへんさ,データのばらつきを表す指標の一つ。この値が小さければばらつきは小さく、大きければばらつきも大きいということになる。,5,0,0
正規分布,せいきぶんぷ,平均値を中心に左右対称の山のようなカーブを描く確率分布のこと。平均値±標準偏差の範囲に全体の68%のデータが含まれる。,2,0,0
